delivery_id,order_id,delivery_status,delivery_time,rider_id
47531,47531,Delayed,15:14:00,352
47532,47532,Delayed,15:59:00,32
47533,47533,Delivered,01:10:00,270
47534,47534,Cancelled,,200
47535,47535,Delivered,03:06:00,351
47536,47536,Delivered,14:06:00,458
47537,47537,Delivered,11:51:00,210
47538,47538,Delivered,12:12:00,377
47539,47539,Delivered,23:08:00,257
47540,47540,Delivered,08:21:00,57
47541,47541,Delivered,22:46:00,213
47542,47542,Delayed,14:06:00,407
47543,47543,Delivered,03:40:00,340
47544,47544,Delivered,05:40:00,118
47545,47545,Delivered,23:24:00,217
47546,47546,Delivered,21:54:00,25
47547,47547,Delivered,17:02:00,49
47548,47548,Delivered,15:29:00,373
47549,47549,Delivered,07:16:00,201
47550,47550,Delivered,11:55:00,315
47551,47551,Delivered,13:40:00,410
47552,47552,Cancelled,,122
47553,47553,Cancelled,,144
47554,47554,Delivered,11:54:00,43
47555,47555,Delivered,13:12:00,228
47556,47556,Delivered,22:10:00,494
47557,47557,Delayed,00:29:00,498
47558,47558,Delivered,11:26:00,321
47559,47559,Delivered,10:39:00,152
47560,47560,Delivered,12:17:00,105
47561,47561,Delivered,09:59:00,70
47562,47562,Delivered,00:30:00,395
47563,47563,Delivered,01:36:00,330
47564,47564,Delivered,19:42:00,393
47565,47565,Delivered,08:28:00,122
47566,47566,Delivered,03:42:00,172
47567,47567,Delivered,18:29:00,431
47568,47568,Delivered,15:13:00,288
47569,47569,Delivered,19:47:00,117
47570,47570,Delivered,00:37:00,491
47571,47571,Cancelled,,405
47572,47572,Delivered,16:54:00,356
47573,47573,Delivered,13:16:00,284
47574,47574,Delayed,03:04:00,211
47575,47575,Delivered,03:48:00,9
47576,47576,Delivered,14:24:00,136
47577,47577,Delivered,23:39:00,88
47578,47578,Delivered,00:22:00,105
47579,47579,Delivered,12:19:00,11
47580,47580,Delivered,11:48:00,196
47581,47581,Delivered,05:11:00,470
47582,47582,Delayed,04:30:00,152
47583,47583,Delivered,06:16:00,140
47584,47584,Delivered,22:19:00,219
47585,47585,Delivered,20:59:00,349
47586,47586,Delivered,11:35:00,106
47587,47587,Delivered,20:12:00,355
47588,47588,Delivered,16:19:00,302
47589,47589,Cancelled,,361
47590,47590,Delivered,08:33:00,303
47591,47591,Delivered,02:41:00,185
47592,47592,Delivered,05:12:00,227
47593,47593,Delayed,05:26:00,29
47594,47594,Cancelled,,11
47595,47595,Delivered,03:24:00,481
47596,47596,Delivered,23:39:00,198
47597,47597,Delivered,09:33:00,234
47598,47598,Delivered,00:21:00,376
47599,47599,Delivered,09:12:00,241
47600,47600,Delivered,12:05:00,264
47601,47601,Delivered,18:20:00,286
47602,47602,Delivered,15:27:00,180
47603,47603,Delivered,21:59:00,140
47604,47604,Delivered,21:51:00,121
47605,47605,Delivered,15:29:00,381
47606,47606,Delivered,15:11:00,197
47607,47607,Delivered,16:04:00,111
47608,47608,Delivered,08:04:00,328
47609,47609,Delivered,21:01:00,483
47610,47610,Delayed,22:45:00,194
47611,47611,Delivered,07:34:00,153
47612,47612,Delivered,05:44:00,6
47613,47613,Delivered,15:53:00,39
47614,47614,Delivered,17:44:00,198
47615,47615,Delivered,09:29:00,238
47616,47616,Delivered,18:47:00,323
47617,47617,Delayed,13:19:00,72
47618,47618,Delivered,08:17:00,338
47619,47619,Delayed,10:14:00,16
47620,47620,Delivered,05:31:00,100
47621,47621,Delivered,22:11:00,219
47622,47622,Delivered,06:32:00,326
47623,47623,Delivered,23:05:00,127
47624,47624,Delivered,08:25:00,458
47625,47625,Delivered,06:57:00,264
47626,47626,Delivered,19:16:00,326
47627,47627,Delivered,10:30:00,347
47628,47628,Delayed,21:56:00,214
47629,47629,Delivered,04:10:00,125
47630,47630,Delivered,11:37:00,197
47631,47631,Delivered,13:33:00,316
47632,47632,Delivered,00:55:00,83
47633,47633,Delivered,12:02:00,453
47634,47634,Delivered,04:52:00,237
47635,47635,Delayed,10:32:00,87
47636,47636,Delivered,17:14:00,413
47637,47637,Delayed,06:44:00,150
47638,47638,Delivered,11:59:00,244
47639,47639,Delivered,20:26:00,12
47640,47640,Delivered,00:25:00,107
47641,47641,Delivered,11:59:00,471
47642,47642,Delivered,09:56:00,135
47643,47643,Delivered,02:59:00,53
47644,47644,Delivered,17:27:00,490
47645,47645,Delivered,10:42:00,381
47646,47646,Delivered,07:04:00,485
47647,47647,Delayed,08:05:00,74
47648,47648,Cancelled,,257
47649,47649,Delivered,03:37:00,100
47650,47650,Delivered,20:12:00,31
47651,47651,Delivered,03:27:00,10
47652,47652,Delivered,10:09:00,362
47653,47653,Delivered,00:03:00,84
47654,47654,Delayed,03:53:00,90
47655,47655,Delayed,10:55:00,389
47656,47656,Delivered,03:56:00,240
47657,47657,Delivered,12:25:00,64
47658,47658,Delivered,00:45:00,222
47659,47659,Delivered,02:01:00,291
47660,47660,Delivered,22:11:00,416
47661,47661,Delivered,18:21:00,294
47662,47662,Delivered,01:49:00,60
47663,47663,Cancelled,,426
47664,47664,Delivered,00:58:00,264
47665,47665,Delivered,05:02:00,244
47666,47666,Delayed,21:54:00,454
47667,47667,Delivered,02:26:00,150
47668,47668,Delivered,13:03:00,205
47669,47669,Delivered,23:56:00,421
47670,47670,Delivered,16:25:00,408
47671,47671,Delivered,07:18:00,147
47672,47672,Delivered,22:43:00,45
47673,47673,Delivered,05:34:00,458
47674,47674,Delivered,06:38:00,269
47675,47675,Delivered,02:12:00,315
47676,47676,Delivered,07:33:00,144
47677,47677,Delivered,20:18:00,401
47678,47678,Delivered,08:34:00,432
47679,47679,Delivered,19:29:00,331
47680,47680,Delayed,13:02:00,36
47681,47681,Delivered,13:00:00,38
47682,47682,Delivered,13:54:00,317
47683,47683,Delayed,20:11:00,332
47684,47684,Delivered,16:27:00,245
47685,47685,Delivered,23:32:00,70
47686,47686,Delivered,20:55:00,335
47687,47687,Delivered,13:00:00,327
47688,47688,Delayed,15:01:00,25
47689,47689,Delivered,13:26:00,182
47690,47690,Delivered,01:51:00,284
47691,47691,Delivered,00:21:00,430
47692,47692,Delivered,18:24:00,439
47693,47693,Delivered,00:07:00,317
47694,47694,Delivered,12:23:00,460
47695,47695,Delivered,21:05:00,15
47696,47696,Delivered,13:15:00,101
47697,47697,Delivered,04:19:00,218
47698,47698,Delivered,05:00:00,48
47699,47699,Delayed,05:02:00,485
47700,47700,Delivered,09:04:00,478
47701,47701,Delayed,13:04:00,438
47702,47702,Delivered,07:32:00,283
47703,47703,Delivered,00:23:00,199
47704,47704,Delivered,06:59:00,460
47705,47705,Delivered,03:40:00,361
47706,47706,Delivered,03:28:00,195
47707,47707,Delivered,10:42:00,231
47708,47708,Delivered,16:09:00,331
47709,47709,Delivered,05:14:00,207
47710,47710,Delivered,19:42:00,178
47711,47711,Delayed,07:15:00,147
47712,47712,Delayed,21:17:00,365
47713,47713,Delivered,08:29:00,168
47714,47714,Delayed,09:30:00,212
47715,47715,Delivered,05:21:00,290
47716,47716,Delivered,21:19:00,118
47717,47717,Delivered,01:52:00,308
47718,47718,Delayed,17:32:00,178
47719,47719,Cancelled,,354
47720,47720,Delayed,19:19:00,285
47721,47721,Delivered,20:39:00,213
47722,47722,Delivered,16:55:00,113
47723,47723,Delivered,03:04:00,291
47724,47724,Delivered,10:24:00,354
47725,47725,Delayed,23:00:00,211
47726,47726,Delivered,07:20:00,174
47727,47727,Delivered,02:14:00,270
47728,47728,Delivered,15:27:00,439
47729,47729,Delivered,07:15:00,219
47730,47730,Delayed,17:31:00,139
47731,47731,Delivered,22:50:00,410
47732,47732,Delivered,02:01:00,392
47733,47733,Delivered,14:17:00,312
47734,47734,Delivered,13:33:00,310
47735,47735,Delivered,02:43:00,267
47736,47736,Delivered,14:48:00,412
47737,47737,Delivered,01:07:00,309
47738,47738,Delivered,23:50:00,344
47739,47739,Delivered,20:27:00,371
47740,47740,Delivered,08:09:00,397
47741,47741,Delivered,22:51:00,285
47742,47742,Delivered,20:17:00,45
47743,47743,Delivered,12:10:00,431
47744,47744,Delayed,06:03:00,272
47745,47745,Delivered,19:29:00,23
47746,47746,Delivered,11:13:00,231
47747,47747,Delivered,18:02:00,402
47748,47748,Delivered,04:08:00,295
47749,47749,Delayed,12:54:00,137
47750,47750,Delivered,13:58:00,32
47751,47751,Delivered,05:04:00,431
47752,47752,Delivered,22:46:00,214
47753,47753,Delivered,14:19:00,488
47754,47754,Delivered,18:25:00,373
47755,47755,Delivered,00:18:00,388
47756,47756,Delivered,18:02:00,52
47757,47757,Delivered,13:17:00,240
47758,47758,Delivered,07:20:00,470
47759,47759,Delivered,00:09:00,128
47760,47760,Delayed,18:14:00,142
47761,47761,Delivered,10:11:00,494
47762,47762,Delivered,22:52:00,120
47763,47763,Delivered,16:09:00,312
47764,47764,Delivered,05:51:00,300
47765,47765,Delivered,02:21:00,323
47766,47766,Delivered,15:51:00,406
47767,47767,Delivered,22:17:00,192
47768,47768,Delivered,23:34:00,55
47769,47769,Delivered,03:46:00,370
47770,47770,Delivered,03:31:00,152
47771,47771,Delivered,11:53:00,445
47772,47772,Delivered,13:22:00,121
47773,47773,Delivered,20:20:00,242
47774,47774,Delivered,01:49:00,371
47775,47775,Delivered,22:50:00,271
47776,47776,Delivered,07:53:00,58
47777,47777,Delivered,16:49:00,303
47778,47778,Delivered,10:01:00,390
47779,47779,Delivered,21:26:00,184
47780,47780,Delivered,14:48:00,390
47781,47781,Delivered,17:13:00,94
47782,47782,Delivered,05:39:00,84
47783,47783,Delivered,23:33:00,77
47784,47784,Delivered,15:12:00,5
47785,47785,Delivered,16:10:00,92
47786,47786,Delivered,08:22:00,429
47787,47787,Delayed,23:24:00,363
47788,47788,Delivered,17:17:00,355
47789,47789,Delivered,04:53:00,148
47790,47790,Delivered,21:29:00,317
47791,47791,Delivered,03:29:00,486
47792,47792,Delivered,16:22:00,19
47793,47793,Delivered,21:07:00,355
47794,47794,Delivered,17:51:00,158
47795,47795,Delivered,15:46:00,232
47796,47796,Delivered,17:58:00,196
47797,47797,Delivered,12:00:00,469
47798,47798,Delivered,19:52:00,35
47799,47799,Delivered,16:49:00,296
47800,47800,Delivered,23:46:00,1
47801,47801,Delayed,14:02:00,417
47802,47802,Delivered,13:30:00,140
47803,47803,Delivered,05:07:00,113
47804,47804,Delivered,12:31:00,334
47805,47805,Delivered,11:08:00,420
47806,47806,Delivered,21:14:00,135
47807,47807,Delivered,01:12:00,85
47808,47808,Delivered,15:23:00,391
47809,47809,Delivered,01:46:00,393
47810,47810,Delivered,11:34:00,279
47811,47811,Delayed,10:12:00,117
47812,47812,Delivered,14:48:00,388
47813,47813,Delivered,04:12:00,493
47814,47814,Delivered,16:45:00,81
47815,47815,Delivered,02:08:00,82
47816,47816,Delivered,20:15:00,312
47817,47817,Delivered,20:26:00,355
47818,47818,Delivered,23:22:00,314
47819,47819,Delivered,23:02:00,378
47820,47820,Delivered,16:51:00,8
47821,47821,Delivered,00:06:00,353
47822,47822,Delivered,23:58:00,346
47823,47823,Delivered,04:33:00,187
47824,47824,Delayed,14:01:00,46
47825,47825,Delivered,18:01:00,148
47826,47826,Cancelled,,100
47827,47827,Delivered,23:07:00,413
47828,47828,Delivered,02:05:00,385
47829,47829,Delivered,19:32:00,197
47830,47830,Delivered,04:34:00,413
47831,47831,Delivered,03:12:00,195
47832,47832,Delivered,01:05:00,57
47833,47833,Delivered,04:37:00,226
47834,47834,Delivered,03:15:00,172
47835,47835,Delivered,05:32:00,249
47836,47836,Delivered,16:14:00,202
47837,47837,Delivered,08:25:00,248
47838,47838,Delayed,05:28:00,17
47839,47839,Delivered,06:25:00,298
47840,47840,Delivered,07:27:00,435
47841,47841,Delivered,08:40:00,15
47842,47842,Cancelled,,83
47843,47843,Delivered,12:39:00,79
47844,47844,Delivered,20:37:00,153
47845,47845,Delayed,09:08:00,303
47846,47846,Delivered,05:06:00,233
47847,47847,Delivered,01:27:00,235
47848,47848,Delivered,04:05:00,115
47849,47849,Delivered,14:29:00,426
47850,47850,Delivered,06:27:00,115
47851,47851,Delivered,11:48:00,302
47852,47852,Delivered,10:11:00,374
47853,47853,Delivered,23:49:00,37
47854,47854,Delivered,22:40:00,373
47855,47855,Delivered,15:45:00,425
47856,47856,Delivered,07:50:00,207
47857,47857,Delivered,09:02:00,319
47858,47858,Delivered,16:43:00,161
47859,47859,Delivered,10:09:00,28
47860,47860,Delivered,13:59:00,445
47861,47861,Delivered,07:07:00,219
47862,47862,Delivered,21:10:00,231
47863,47863,Delivered,19:54:00,207
47864,47864,Delayed,15:01:00,258
47865,47865,Delivered,09:07:00,94
47866,47866,Delivered,08:54:00,391
47867,47867,Delivered,06:38:00,426
47868,47868,Delivered,16:04:00,365
47869,47869,Delivered,22:43:00,199
47870,47870,Delivered,21:24:00,228
47871,47871,Delivered,03:05:00,62
47872,47872,Delivered,09:33:00,371
47873,47873,Delivered,02:23:00,348
47874,47874,Delivered,13:00:00,170
47875,47875,Delivered,05:21:00,206
47876,47876,Delivered,00:03:00,145
47877,47877,Delivered,14:01:00,364
47878,47878,Delivered,23:11:00,127
47879,47879,Delivered,05:41:00,491
47880,47880,Delayed,10:52:00,352
47881,47881,Delivered,17:11:00,323
47882,47882,Delivered,10:49:00,269
47883,47883,Delivered,01:18:00,47
47884,47884,Delivered,08:42:00,227
47885,47885,Delivered,09:28:00,478
47886,47886,Delivered,12:35:00,247
47887,47887,Delivered,17:01:00,428
47888,47888,Delivered,19:54:00,180
47889,47889,Delivered,19:03:00,54
47890,47890,Delayed,05:25:00,352
47891,47891,Delivered,14:59:00,299
47892,47892,Delivered,23:41:00,363
47893,47893,Delivered,01:35:00,135
47894,47894,Delivered,01:14:00,315
47895,47895,Cancelled,,387
47896,47896,Delivered,23:16:00,377
47897,47897,Delivered,00:39:00,417
47898,47898,Delivered,20:47:00,89
47899,47899,Delivered,07:37:00,369
47900,47900,Delayed,08:02:00,476
47901,47901,Delivered,22:53:00,43
47902,47902,Delivered,09:28:00,301
47903,47903,Delivered,05:39:00,196
47904,47904,Delivered,17:32:00,451
47905,47905,Delivered,12:36:00,327
47906,47906,Delivered,08:37:00,348
47907,47907,Delivered,15:55:00,274
47908,47908,Delivered,02:04:00,349
47909,47909,Delivered,15:31:00,346
47910,47910,Delivered,20:02:00,276
47911,47911,Delivered,07:38:00,186
47912,47912,Delivered,19:09:00,235
47913,47913,Delivered,06:28:00,77
47914,47914,Delivered,15:42:00,346
47915,47915,Delivered,00:45:00,194
47916,47916,Delivered,00:28:00,156
47917,47917,Cancelled,,414
47918,47918,Delivered,08:14:00,340
47919,47919,Delivered,18:43:00,438
47920,47920,Delivered,07:11:00,309
47921,47921,Delivered,23:55:00,480
47922,47922,Delayed,03:01:00,81
47923,47923,Delivered,09:59:00,323
47924,47924,Delivered,09:44:00,305
47925,47925,Delivered,03:24:00,450
47926,47926,Delivered,18:02:00,70
47927,47927,Delivered,19:26:00,31
47928,47928,Delivered,11:41:00,47
47929,47929,Delivered,19:24:00,179
47930,47930,Delivered,18:29:00,176
47931,47931,Delivered,00:08:00,58
47932,47932,Delivered,02:32:00,409
47933,47933,Delivered,21:55:00,489
47934,47934,Delivered,16:03:00,255
47935,47935,Delivered,18:12:00,461
47936,47936,Delivered,10:37:00,440
47937,47937,Delivered,06:09:00,305
47938,47938,Delivered,02:00:00,64
47939,47939,Delayed,11:41:00,21
47940,47940,Delivered,01:02:00,436
47941,47941,Delivered,04:48:00,380
47942,47942,Delivered,06:44:00,377
47943,47943,Delivered,10:34:00,134
47944,47944,Delivered,03:44:00,137
47945,47945,Delayed,05:54:00,283
47946,47946,Delivered,23:47:00,35
47947,47947,Delivered,18:29:00,93
47948,47948,Delivered,18:05:00,76
47949,47949,Delivered,05:08:00,43
47950,47950,Delivered,08:15:00,405
47951,47951,Delivered,05:59:00,3
47952,47952,Delivered,19:21:00,249
47953,47953,Delivered,04:13:00,156
47954,47954,Delivered,00:36:00,388
47955,47955,Delayed,18:08:00,195
47956,47956,Delivered,19:42:00,380
47957,47957,Delayed,15:47:00,422
47958,47958,Delivered,15:35:00,471
47959,47959,Delivered,10:59:00,17
47960,47960,Delivered,09:37:00,339
47961,47961,Delayed,11:21:00,431
47962,47962,Delivered,13:57:00,45
47963,47963,Delivered,13:35:00,435
47964,47964,Delivered,14:01:00,108
47965,47965,Delivered,04:16:00,213
47966,47966,Delivered,03:15:00,71
47967,47967,Delivered,02:04:00,264
47968,47968,Delivered,22:31:00,244
47969,47969,Delivered,02:37:00,188
47970,47970,Cancelled,,90
47971,47971,Delivered,19:04:00,229
47972,47972,Delayed,20:31:00,277
47973,47973,Delivered,10:44:00,356
47974,47974,Delivered,05:20:00,249
47975,47975,Delivered,07:41:00,323
47976,47976,Delayed,16:25:00,345
47977,47977,Delivered,16:44:00,128
47978,47978,Delivered,08:41:00,271
47979,47979,Delayed,12:21:00,129
47980,47980,Delivered,16:19:00,200
47981,47981,Delivered,23:02:00,254
47982,47982,Delivered,15:15:00,23
47983,47983,Delivered,04:25:00,433
47984,47984,Delivered,16:11:00,256
47985,47985,Delivered,07:48:00,225
47986,47986,Delivered,12:50:00,112
47987,47987,Delivered,11:26:00,179
47988,47988,Delivered,03:05:00,261
47989,47989,Cancelled,,66
47990,47990,Delivered,03:00:00,276
47991,47991,Delivered,07:52:00,133
47992,47992,Delivered,04:24:00,392
47993,47993,Delayed,01:31:00,215
47994,47994,Delivered,07:50:00,181
47995,47995,Delivered,17:41:00,434
47996,47996,Delivered,17:22:00,188
47997,47997,Delivered,21:40:00,350
47998,47998,Delivered,08:25:00,95
47999,47999,Delivered,16:48:00,41
48000,48000,Delivered,07:19:00,151
48001,48001,Delivered,13:33:00,309
48002,48002,Delivered,02:19:00,4
48003,48003,Delivered,01:50:00,71
48004,48004,Delivered,01:32:00,101
48005,48005,Delivered,05:19:00,64
48006,48006,Delayed,03:28:00,25
48007,48007,Delivered,18:29:00,190
48008,48008,Delivered,12:21:00,436
48009,48009,Delivered,18:07:00,421
48010,48010,Delivered,05:58:00,272
48011,48011,Delivered,00:25:00,138
48012,48012,Delivered,01:33:00,412
48013,48013,Delivered,19:02:00,481
48014,48014,Delivered,10:42:00,465
48015,48015,Delivered,09:29:00,316
48016,48016,Delivered,00:16:00,265
48017,48017,Delivered,03:17:00,318
48018,48018,Delivered,12:34:00,135
48019,48019,Cancelled,,428
48020,48020,Cancelled,,131
48021,48021,Delivered,11:23:00,431
48022,48022,Cancelled,,329
48023,48023,Delivered,20:05:00,480
48024,48024,Delivered,06:27:00,328
48025,48025,Delayed,13:06:00,249
48026,48026,Delivered,02:39:00,282
48027,48027,Delivered,06:54:00,416
48028,48028,Delivered,13:57:00,1
48029,48029,Delivered,20:35:00,137
48030,48030,Delivered,02:58:00,195
48031,48031,Delivered,03:10:00,227
48032,48032,Delivered,18:48:00,137
48033,48033,Delivered,06:37:00,32
48034,48034,Delivered,13:24:00,210
48035,48035,Delivered,09:38:00,438
48036,48036,Delivered,08:01:00,73
48037,48037,Delivered,08:22:00,160
48038,48038,Delivered,04:25:00,427
48039,48039,Delayed,10:03:00,333
48040,48040,Delivered,07:06:00,64
48041,48041,Delivered,18:04:00,139
48042,48042,Delivered,23:09:00,123
48043,48043,Delivered,20:57:00,442
48044,48044,Delayed,05:47:00,450
48045,48045,Delivered,08:34:00,99
48046,48046,Delivered,18:43:00,378
48047,48047,Delivered,17:06:00,473
48048,48048,Delivered,06:08:00,260
48049,48049,Delayed,11:32:00,213
48050,48050,Delivered,01:26:00,83
48051,48051,Delivered,04:14:00,236
48052,48052,Delivered,17:37:00,448
48053,48053,Delayed,12:48:00,299
48054,48054,Delivered,21:17:00,437
48055,48055,Delivered,19:21:00,59
48056,48056,Delayed,10:50:00,139
48057,48057,Delivered,14:08:00,441
48058,48058,Delivered,07:44:00,460
48059,48059,Delivered,07:45:00,229
48060,48060,Delayed,17:15:00,97
48061,48061,Delivered,09:58:00,428
48062,48062,Delayed,22:20:00,466
48063,48063,Delivered,19:51:00,452
48064,48064,Delivered,09:08:00,115
48065,48065,Delivered,09:41:00,246
48066,48066,Delivered,20:59:00,371
48067,48067,Delivered,07:30:00,59
48068,48068,Delivered,14:52:00,167
48069,48069,Delivered,19:05:00,404
48070,48070,Delivered,04:10:00,302
48071,48071,Delayed,06:28:00,477
48072,48072,Delayed,18:18:00,212
48073,48073,Delivered,07:47:00,114
48074,48074,Delivered,16:38:00,91
48075,48075,Delivered,15:35:00,277
48076,48076,Delivered,06:01:00,192
48077,48077,Delivered,08:50:00,185
48078,48078,Delivered,05:49:00,400
48079,48079,Delivered,13:15:00,220
48080,48080,Delivered,11:24:00,160
48081,48081,Delivered,02:26:00,485
48082,48082,Delivered,09:53:00,49
48083,48083,Delivered,10:16:00,82
48084,48084,Delivered,14:02:00,334
48085,48085,Delayed,21:35:00,296
48086,48086,Delivered,22:29:00,118
48087,48087,Delivered,01:59:00,141
48088,48088,Delivered,09:20:00,341
48089,48089,Delivered,07:05:00,416
48090,48090,Delayed,14:28:00,291
48091,48091,Delayed,13:39:00,389
48092,48092,Delivered,06:29:00,36
48093,48093,Delivered,23:19:00,147
48094,48094,Delivered,05:12:00,341
48095,48095,Delivered,08:31:00,403
48096,48096,Delivered,10:47:00,215
48097,48097,Delivered,19:37:00,356
48098,48098,Delivered,18:03:00,200
48099,48099,Delivered,01:23:00,408
48100,48100,Delayed,17:58:00,252
48101,48101,Delivered,09:21:00,383
48102,48102,Cancelled,,255
48103,48103,Delivered,16:08:00,125
48104,48104,Delivered,22:21:00,287
48105,48105,Delivered,14:49:00,251
48106,48106,Delayed,16:30:00,463
48107,48107,Delivered,20:12:00,307
48108,48108,Delivered,09:08:00,41
48109,48109,Delivered,04:35:00,47
48110,48110,Delivered,01:37:00,335
48111,48111,Delivered,11:43:00,84
48112,48112,Delayed,21:47:00,93
48113,48113,Delivered,02:42:00,139
48114,48114,Delivered,12:06:00,143
48115,48115,Delivered,09:54:00,199
48116,48116,Delivered,14:34:00,358
48117,48117,Delivered,22:54:00,271
48118,48118,Delivered,07:53:00,104
48119,48119,Delivered,18:38:00,153
48120,48120,Delivered,10:58:00,80
48121,48121,Delivered,20:51:00,198
48122,48122,Delivered,12:40:00,422
48123,48123,Delivered,02:23:00,282
48124,48124,Delivered,13:00:00,52
48125,48125,Delivered,04:19:00,379
48126,48126,Delivered,01:55:00,136
48127,48127,Delivered,01:29:00,96
48128,48128,Delivered,12:17:00,459
48129,48129,Delivered,14:30:00,344
48130,48130,Delivered,20:06:00,422
48131,48131,Cancelled,,353
48132,48132,Delivered,14:13:00,23
48133,48133,Delivered,18:38:00,440
48134,48134,Delivered,08:31:00,170
48135,48135,Delivered,06:19:00,345
48136,48136,Delivered,22:28:00,305
48137,48137,Delivered,08:18:00,416
48138,48138,Delivered,22:53:00,201
48139,48139,Delivered,11:56:00,146
48140,48140,Delivered,17:30:00,175
48141,48141,Delivered,09:36:00,2
48142,48142,Delivered,05:28:00,193
48143,48143,Delivered,06:07:00,388
48144,48144,Delivered,10:18:00,112
48145,48145,Delivered,03:06:00,476
48146,48146,Delivered,14:55:00,272
48147,48147,Delivered,04:47:00,295
48148,48148,Delivered,22:32:00,230
48149,48149,Delivered,01:33:00,336
48150,48150,Delivered,02:20:00,47
48151,48151,Delivered,22:58:00,55
48152,48152,Delivered,02:59:00,491
48153,48153,Delivered,10:06:00,60
48154,48154,Delivered,20:57:00,493
48155,48155,Delivered,10:08:00,56
48156,48156,Delivered,20:49:00,296
48157,48157,Delivered,13:28:00,437
48158,48158,Delivered,20:30:00,447
48159,48159,Delivered,11:48:00,12
48160,48160,Delivered,09:34:00,200
48161,48161,Delivered,15:36:00,139
48162,48162,Delivered,16:45:00,310
48163,48163,Delivered,10:20:00,48
48164,48164,Delivered,03:58:00,446
48165,48165,Delivered,15:10:00,418
48166,48166,Delivered,22:53:00,381
48167,48167,Delivered,17:42:00,74
48168,48168,Delivered,16:47:00,167
48169,48169,Delayed,14:46:00,32
48170,48170,Delivered,11:24:00,412
48171,48171,Delivered,16:27:00,19
48172,48172,Delivered,12:46:00,273
48173,48173,Delivered,23:05:00,157
48174,48174,Delivered,20:58:00,200
48175,48175,Delivered,08:56:00,57
48176,48176,Delivered,01:14:00,182
48177,48177,Delivered,02:21:00,11
48178,48178,Delivered,04:24:00,353
48179,48179,Delivered,11:06:00,121
48180,48180,Delivered,19:40:00,398
48181,48181,Delivered,23:10:00,60
48182,48182,Delivered,02:56:00,396
48183,48183,Delivered,13:17:00,48
48184,48184,Delivered,11:15:00,135
48185,48185,Delivered,19:09:00,307
48186,48186,Delivered,13:29:00,223
48187,48187,Delivered,03:01:00,493
48188,48188,Delivered,22:31:00,202
48189,48189,Delivered,18:12:00,352
48190,48190,Delivered,09:01:00,441
48191,48191,Delivered,12:17:00,311
48192,48192,Delivered,07:10:00,113
48193,48193,Delivered,04:16:00,59
48194,48194,Delivered,02:58:00,276
48195,48195,Delivered,16:33:00,80
48196,48196,Delivered,15:32:00,274
48197,48197,Delivered,23:43:00,354
48198,48198,Delivered,03:18:00,379
48199,48199,Delayed,15:36:00,321
48200,48200,Delayed,00:43:00,248
48201,48201,Delivered,11:20:00,2
48202,48202,Delivered,23:42:00,252
48203,48203,Delivered,12:53:00,471
48204,48204,Delivered,02:04:00,473
48205,48205,Delivered,19:14:00,72
48206,48206,Delivered,13:36:00,124
48207,48207,Delivered,23:55:00,439
48208,48208,Delayed,00:16:00,492
48209,48209,Delayed,22:47:00,491
48210,48210,Delivered,06:45:00,280
48211,48211,Delivered,10:47:00,204
48212,48212,Delivered,14:37:00,500
48213,48213,Delivered,15:06:00,162
48214,48214,Delivered,04:50:00,1
48215,48215,Cancelled,,214
48216,48216,Delivered,09:15:00,198
48217,48217,Delayed,16:08:00,348
48218,48218,Delivered,02:13:00,42
48219,48219,Delivered,21:22:00,100
48220,48220,Delivered,04:53:00,182
48221,48221,Delivered,14:34:00,52
48222,48222,Delivered,21:10:00,300
48223,48223,Delivered,16:34:00,314
48224,48224,Delivered,20:45:00,107
48225,48225,Delivered,04:06:00,199
48226,48226,Delivered,06:46:00,72
48227,48227,Delivered,01:02:00,249
48228,48228,Delivered,16:46:00,55
48229,48229,Cancelled,,331
48230,48230,Cancelled,,93
48231,48231,Delivered,06:20:00,484
48232,48232,Delivered,02:44:00,409
48233,48233,Delivered,04:06:00,203
48234,48234,Delivered,06:28:00,245
48235,48235,Delivered,01:57:00,150
48236,48236,Delivered,15:12:00,81
48237,48237,Delivered,00:35:00,134
48238,48238,Delivered,15:06:00,484
48239,48239,Delivered,13:21:00,309
48240,48240,Delivered,12:58:00,487
48241,48241,Delivered,18:19:00,77
48242,48242,Cancelled,,456
48243,48243,Delivered,07:11:00,400
48244,48244,Delivered,12:20:00,463
48245,48245,Delivered,13:57:00,331
48246,48246,Delivered,11:39:00,389
48247,48247,Delayed,06:19:00,366
48248,48248,Cancelled,,185
48249,48249,Delivered,11:39:00,225
48250,48250,Delivered,20:49:00,16
48251,48251,Delivered,10:23:00,19
48252,48252,Delayed,13:13:00,157
48253,48253,Delivered,22:27:00,20
48254,48254,Delivered,03:44:00,274
48255,48255,Delivered,02:10:00,257
48256,48256,Delayed,18:49:00,183
48257,48257,Delivered,07:58:00,10
48258,48258,Cancelled,,217
48259,48259,Delayed,13:01:00,240
48260,48260,Delivered,02:13:00,121
48261,48261,Delivered,14:53:00,391
48262,48262,Delivered,14:53:00,174
48263,48263,Delivered,00:20:00,61
48264,48264,Delivered,14:38:00,224
48265,48265,Delivered,08:46:00,441
48266,48266,Delivered,05:33:00,166
48267,48267,Delivered,16:47:00,192
48268,48268,Delivered,06:21:00,96
48269,48269,Delivered,12:31:00,343
48270,48270,Delivered,13:40:00,430
