order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
37876,2972,170,Pizza,2024-12-09,10:08:00,Preparing,304.96
37877,200,261,Burger,2024-04-26,22:51:00,Delivered,209.54
37878,230,26,Roll,2024-08-07,03:50:00,Delivered,1245.91
37879,4737,1,Salad,2024-02-19,07:13:00,Delivered,1413.6
37880,1122,271,Fried Rice,2024-09-14,13:31:00,Delivered,1406.85
37881,2736,166,Fried Rice,2024-04-22,07:39:00,Completed,969.51
37882,872,195,Dosa,2025-05-01,17:30:00,Completed,153.6
37883,1989,75,Idli,2024-03-12,18:54:00,Completed,1129.58
37884,3099,217,Noodles,2025-04-16,07:13:00,Delivered,950.51
37885,4207,294,Thali,2024-06-29,12:58:00,Completed,1073.02
37886,4760,8,Idli,2024-12-24,12:09:00,Completed,1412.75
37887,1485,260,Sandwich,2024-12-05,15:31:00,Delivered,862.15
37888,3494,103,Dosa,2024-07-31,03:19:00,Delivered,1270.31
37889,4951,52,Pizza,2024-05-10,22:54:00,Delivered,1439.29
37890,2761,157,Sandwich,2024-04-07,20:25:00,Delivered,483.36
37891,3636,239,Momos,2025-06-21,01:22:00,Delivered,938.65
37892,1309,237,Veg Biryani,2024-12-16,13:12:00,Delivered,923.17
37893,42,84,Roll,2024-02-07,11:37:00,Delivered,633.43
37894,2096,84,Salad,2024-04-15,19:33:00,Preparing,850.21
37895,2983,60,Thali,2024-10-21,05:53:00,Completed,461.91
37896,137,23,Momos,2024-09-13,10:40:00,Delivered,1039.47
37897,3476,19,Sandwich,2025-01-26,20:49:00,Completed,404.3
37898,2189,85,Dosa,2024-03-04,10:35:00,Completed,1159.2
37899,3584,84,Fried Rice,2024-12-26,13:48:00,Completed,1074.8
37900,3843,262,Veg Biryani,2024-07-12,16:40:00,Delivered,1082.79
37901,259,32,Paneer Butter Masala,2025-02-20,08:53:00,Delivered,442.55
37902,2608,294,Noodles,2025-05-11,07:49:00,Completed,514.79
37903,1796,221,Pizza,2025-04-07,22:54:00,Preparing,1135.09
37904,2743,114,Dosa,2024-11-21,10:23:00,Delivered,515.39
37905,4582,38,Salad,2025-04-09,14:31:00,Delivered,196.62
37906,3599,159,Chicken Biryani,2024-08-30,03:49:00,Completed,1422.07
37907,2820,141,Veg Biryani,2024-06-03,23:48:00,Completed,127.47
37908,4767,13,Sandwich,2024-04-17,19:53:00,Completed,1220.77
37909,4740,145,Dosa,2025-05-02,08:36:00,Completed,1344.54
37910,2101,223,Sandwich,2025-02-19,06:27:00,Completed,1474.21
37911,2691,98,Pasta,2024-12-12,14:09:00,Completed,1018.02
37912,2263,36,Salad,2024-08-04,20:55:00,Delivered,485.34
37913,2800,233,Burger,2024-07-12,13:52:00,Cancelled,1242.35
37914,1547,191,Pasta,2025-01-28,09:45:00,Completed,183.59
37915,169,226,Idli,2025-06-25,15:58:00,Delivered,1264.92
37916,4023,290,Burger,2024-03-12,21:26:00,Completed,444.31
37917,1478,222,Fried Rice,2025-03-14,22:32:00,Delivered,319.0
37918,4835,6,Fried Rice,2024-12-29,04:43:00,Completed,129.34
37919,4952,217,Salad,2024-05-31,03:27:00,Delivered,1422.01
37920,72,42,Paneer Butter Masala,2024-06-16,03:43:00,Delivered,1001.23
37921,641,127,Pizza,2024-09-08,18:28:00,Delivered,742.06
37922,1489,269,Noodles,2025-02-09,22:05:00,Delivered,1188.91
37923,647,46,Paneer Butter Masala,2024-11-28,04:59:00,Delivered,211.4
37924,2930,77,Momos,2024-05-12,08:35:00,Delivered,481.36
37925,4780,45,Burger,2025-01-06,07:48:00,Preparing,1402.62
37926,2459,14,Roll,2025-06-23,09:37:00,Delivered,737.18
37927,297,197,Veg Biryani,2024-08-03,02:32:00,Delivered,547.41
37928,34,232,Roll,2025-01-03,18:00:00,Delivered,238.39
37929,1383,59,Idli,2025-05-18,17:27:00,Delivered,1219.14
37930,208,89,Pizza,2025-01-31,11:24:00,Completed,912.49
37931,1777,181,Fried Rice,2024-07-09,06:28:00,Completed,907.9
37932,4194,123,Dosa,2024-12-13,14:06:00,Delivered,1326.56
37933,476,141,Fried Rice,2024-07-20,00:56:00,Delivered,529.21
37934,2410,209,Veg Biryani,2024-09-07,17:28:00,Delivered,1447.45
37935,1998,198,Veg Biryani,2024-08-17,13:54:00,Completed,225.97
37936,2527,6,Roll,2024-09-19,18:48:00,Delivered,1124.41
37937,2171,204,Momos,2025-03-15,02:51:00,Completed,412.73
37938,3919,177,Paneer Butter Masala,2025-05-05,12:45:00,Preparing,1362.3
37939,3887,20,Dosa,2025-02-21,10:43:00,Delivered,765.35
37940,4770,152,Chicken Biryani,2024-08-01,09:11:00,Completed,639.26
37941,4669,169,Chicken Biryani,2024-05-07,07:06:00,Delivered,947.34
37942,419,123,Fried Rice,2024-04-20,11:22:00,Delivered,1303.63
37943,538,83,Veg Biryani,2024-03-25,02:56:00,Cancelled,131.2
37944,2693,10,Salad,2024-08-19,04:55:00,Delivered,147.76
37945,1553,93,Pasta,2024-11-15,14:58:00,Delivered,532.5
37946,465,148,Burger,2024-04-08,22:53:00,Delivered,610.71
37947,781,247,Noodles,2024-05-14,01:40:00,Completed,1206.26
37948,2706,92,Pizza,2024-10-23,06:51:00,Delivered,1411.91
37949,4033,141,Sandwich,2024-06-23,18:02:00,Delivered,1497.08
37950,3166,128,Noodles,2025-03-02,05:45:00,Delivered,1357.97
37951,2991,231,Noodles,2025-02-22,08:35:00,Cancelled,1174.46
37952,3485,121,Salad,2025-04-14,10:56:00,Delivered,1075.76
37953,3877,75,Paneer Butter Masala,2024-12-06,10:08:00,Delivered,1270.75
37954,4311,36,Pasta,2025-05-19,19:39:00,Delivered,515.11
37955,4382,217,Fried Rice,2025-05-20,12:20:00,Delivered,454.26
37956,1461,57,Noodles,2025-05-01,10:11:00,Delivered,473.56
37957,3713,258,Paneer Butter Masala,2024-12-02,01:47:00,Delivered,306.33
37958,4064,181,Fried Rice,2024-04-22,15:21:00,Completed,365.6
37959,63,250,Fried Rice,2024-01-31,20:19:00,Preparing,1195.97
37960,75,200,Burger,2024-11-27,14:58:00,Delivered,301.09
37961,1147,58,Chicken Biryani,2025-01-28,14:03:00,Preparing,298.12
37962,2111,242,Sandwich,2024-04-30,02:39:00,Completed,617.05
37963,3660,168,Salad,2024-05-10,00:21:00,Cancelled,991.02
37964,3351,127,Dosa,2024-12-14,01:26:00,Delivered,415.09
37965,1899,84,Thali,2024-06-16,05:21:00,Completed,166.3
37966,994,283,Pizza,2024-11-05,06:18:00,Completed,782.88
37967,1122,113,Thali,2024-03-11,16:21:00,Delivered,159.89
37968,1792,84,Pizza,2024-11-22,13:26:00,Delivered,840.43
37969,1347,10,Roll,2025-03-09,05:00:00,Cancelled,1061.0
37970,4605,20,Sandwich,2024-04-11,00:54:00,Delivered,878.66
37971,31,65,Thali,2025-05-08,05:31:00,Completed,812.45
37972,3199,266,Thali,2025-04-04,03:37:00,Delivered,448.83
37973,3233,187,Chicken Biryani,2025-03-06,15:40:00,Delivered,182.92
37974,3372,11,Thali,2024-08-08,18:02:00,Completed,1398.78
37975,702,6,Thali,2025-05-18,21:43:00,Completed,722.85
37976,212,252,Roll,2024-02-28,18:44:00,Delivered,546.54
37977,1189,251,Fried Rice,2024-07-30,02:12:00,Delivered,1405.61
37978,2993,153,Paneer Butter Masala,2024-04-24,07:15:00,Delivered,495.61
37979,2128,150,Veg Biryani,2024-06-23,15:52:00,Delivered,664.05
37980,4976,53,Burger,2024-12-12,08:32:00,Delivered,988.79
37981,4461,108,Burger,2025-03-04,03:34:00,Cancelled,924.21
37982,2812,259,Momos,2024-02-22,13:56:00,Preparing,563.56
37983,1077,279,Chicken Biryani,2025-01-05,04:42:00,Completed,1228.39
37984,2288,218,Paneer Butter Masala,2024-03-02,20:54:00,Completed,1415.53
37985,1697,55,Sandwich,2024-03-27,04:15:00,Preparing,1033.2
37986,1979,65,Paneer Butter Masala,2025-01-26,19:31:00,Delivered,1404.32
37987,2427,146,Pasta,2024-12-02,13:12:00,Delivered,264.87
37988,2069,117,Fried Rice,2024-06-03,17:45:00,Completed,998.58
37989,171,127,Idli,2024-06-03,15:36:00,Delivered,445.62
37990,3695,237,Thali,2024-10-09,06:30:00,Delivered,596.23
37991,3068,105,Noodles,2025-02-17,18:55:00,Completed,824.13
37992,1251,96,Roll,2024-06-25,06:31:00,Delivered,630.32
37993,554,259,Pasta,2024-02-24,04:31:00,Completed,979.33
37994,1082,152,Salad,2024-05-23,11:34:00,Completed,1193.38
37995,4955,19,Fried Rice,2025-03-08,17:56:00,Completed,534.01
37996,2460,215,Veg Biryani,2024-04-14,21:47:00,Completed,777.84
37997,2234,76,Momos,2025-04-24,21:07:00,Delivered,317.8
37998,1388,256,Pasta,2024-11-08,17:12:00,Delivered,1308.33
37999,1740,67,Pizza,2024-12-05,19:29:00,Delivered,342.77
38000,254,42,Fried Rice,2025-04-19,18:14:00,Delivered,872.2
38001,4062,135,Thali,2024-09-04,08:43:00,Delivered,320.32
38002,2720,93,Idli,2025-03-16,09:38:00,Completed,493.6
38003,2783,114,Noodles,2024-05-05,11:55:00,Delivered,416.34
38004,3970,3,Paneer Butter Masala,2025-05-29,17:47:00,Cancelled,1449.8
38005,4880,230,Idli,2024-01-11,22:47:00,Delivered,572.38
38006,3913,109,Veg Biryani,2025-06-01,17:14:00,Delivered,1331.03
38007,1958,179,Momos,2025-01-07,19:26:00,Delivered,941.43
38008,123,199,Pasta,2025-02-26,10:44:00,Delivered,1473.43
38009,4746,49,Chicken Biryani,2025-03-13,11:56:00,Completed,961.6
38010,3935,293,Salad,2025-02-19,06:57:00,Completed,395.5
38011,2260,300,Sandwich,2024-01-07,18:54:00,Cancelled,1256.3
38012,104,211,Pasta,2024-11-18,00:02:00,Delivered,1402.66
38013,4792,185,Roll,2024-11-22,10:11:00,Delivered,701.51
38014,2341,247,Paneer Butter Masala,2025-02-12,16:05:00,Cancelled,755.94
38015,1975,175,Pasta,2024-05-25,18:39:00,Delivered,523.13
38016,4066,281,Idli,2024-03-31,09:15:00,Delivered,801.53
38017,3549,135,Idli,2024-03-29,03:31:00,Cancelled,282.26
38018,2550,249,Fried Rice,2025-05-27,15:11:00,Completed,450.68
38019,2786,296,Noodles,2024-10-12,18:05:00,Delivered,1377.31
38020,3835,276,Noodles,2024-05-16,19:55:00,Completed,1493.09
38021,446,208,Veg Biryani,2024-12-31,06:35:00,Completed,876.46
38022,425,49,Sandwich,2025-02-18,11:52:00,Completed,912.65
38023,2177,53,Salad,2024-08-23,00:28:00,Delivered,594.52
38024,3394,247,Pasta,2025-02-02,22:57:00,Preparing,398.37
38025,4348,137,Pasta,2025-01-18,17:06:00,Delivered,408.06
38026,2765,265,Pasta,2024-04-26,10:26:00,Delivered,812.54
38027,292,144,Pizza,2024-04-15,04:05:00,Completed,549.76
38028,4397,263,Noodles,2024-05-01,02:00:00,Preparing,790.91
38029,3126,47,Idli,2024-03-13,09:42:00,Delivered,960.93
38030,4806,152,Dosa,2024-01-19,05:55:00,Delivered,613.61
38031,4467,134,Momos,2025-04-14,18:14:00,Delivered,246.08
38032,683,19,Paneer Butter Masala,2025-03-23,12:59:00,Delivered,496.01
38033,2666,262,Pizza,2025-01-22,05:22:00,Delivered,1360.31
38034,254,102,Paneer Butter Masala,2025-01-18,06:24:00,Delivered,371.66
38035,2055,25,Noodles,2025-05-20,10:12:00,Delivered,1327.12
38036,442,228,Sandwich,2024-08-17,01:26:00,Completed,711.78
38037,3729,260,Paneer Butter Masala,2025-05-26,12:59:00,Preparing,1039.38
38038,3075,281,Paneer Butter Masala,2025-06-19,14:15:00,Preparing,481.33
38039,131,52,Momos,2024-10-13,12:33:00,Delivered,1356.74
38040,1198,25,Salad,2025-04-08,08:10:00,Delivered,1176.3
38041,1104,31,Momos,2024-02-28,05:13:00,Completed,140.25
38042,3204,44,Veg Biryani,2025-05-31,12:04:00,Preparing,522.23
38043,3053,142,Salad,2025-03-19,00:03:00,Cancelled,615.3
38044,576,40,Veg Biryani,2024-11-25,22:57:00,Completed,1434.55
38045,579,218,Salad,2024-08-27,10:33:00,Preparing,1456.13
38046,2955,256,Pasta,2025-03-08,09:08:00,Cancelled,719.36
38047,2260,242,Pasta,2024-06-03,21:56:00,Completed,273.34
38048,3988,102,Paneer Butter Masala,2024-10-03,14:47:00,Preparing,155.5
38049,2113,137,Salad,2024-12-25,09:37:00,Delivered,275.66
38050,4620,67,Idli,2024-07-19,01:18:00,Delivered,519.63
38051,2937,19,Noodles,2025-04-02,15:16:00,Preparing,918.64
38052,786,52,Fried Rice,2024-10-12,04:06:00,Delivered,374.68
38053,2440,285,Pasta,2024-06-06,00:19:00,Delivered,165.42
38054,1162,47,Chicken Biryani,2024-12-29,23:06:00,Delivered,224.34
38055,2782,260,Dosa,2024-12-19,07:05:00,Completed,923.15
38056,839,247,Noodles,2024-12-29,17:41:00,Completed,909.13
38057,2593,148,Salad,2024-07-21,08:58:00,Cancelled,377.56
38058,188,13,Thali,2025-05-18,22:48:00,Delivered,678.89
38059,3557,213,Salad,2024-02-20,14:31:00,Delivered,125.08
38060,1,70,Dosa,2025-02-07,01:25:00,Preparing,805.31
38061,2783,121,Roll,2024-04-21,22:02:00,Completed,1225.92
38062,155,24,Veg Biryani,2024-11-30,18:34:00,Delivered,394.51
38063,49,96,Fried Rice,2025-02-06,18:28:00,Delivered,134.5
38064,1575,162,Paneer Butter Masala,2024-12-11,07:50:00,Cancelled,692.62
38065,3295,161,Momos,2024-07-04,17:28:00,Delivered,822.44
38066,375,67,Pizza,2024-03-19,01:21:00,Delivered,277.01
38067,1695,32,Momos,2024-04-10,06:27:00,Delivered,1362.85
38068,3268,173,Burger,2025-05-12,20:12:00,Completed,1224.0
38069,2635,151,Paneer Butter Masala,2024-11-30,13:50:00,Delivered,1459.93
38070,598,238,Idli,2024-10-10,13:51:00,Delivered,141.52
38071,2691,87,Momos,2024-05-19,19:37:00,Delivered,975.2
38072,2312,88,Thali,2024-07-19,04:09:00,Completed,874.35
38073,4583,195,Roll,2025-06-05,00:18:00,Delivered,1316.31
38074,4999,172,Pizza,2024-08-23,15:25:00,Delivered,215.91
38075,1238,250,Paneer Butter Masala,2025-06-16,11:38:00,Delivered,817.78
38076,2280,186,Fried Rice,2024-06-15,16:23:00,Preparing,636.96
38077,71,70,Sandwich,2025-02-23,01:31:00,Completed,404.94
38078,1160,89,Pizza,2024-07-06,04:11:00,Delivered,842.47
38079,389,127,Sandwich,2024-04-28,05:38:00,Completed,1030.06
38080,1046,89,Roll,2024-05-06,01:50:00,Delivered,1454.74
38081,4819,171,Veg Biryani,2024-05-07,18:49:00,Delivered,1065.75
38082,2919,38,Momos,2024-06-22,12:28:00,Delivered,1051.3
38083,2610,161,Chicken Biryani,2024-08-16,16:04:00,Delivered,380.96
38084,1108,167,Roll,2024-01-05,04:13:00,Delivered,1422.94
38085,949,166,Pizza,2024-08-27,13:15:00,Delivered,1422.94
38086,1387,16,Noodles,2024-09-19,22:20:00,Delivered,273.74
38087,3588,192,Fried Rice,2025-05-15,08:28:00,Delivered,367.91
38088,436,55,Sandwich,2025-05-24,21:56:00,Completed,905.38
38089,1079,192,Thali,2025-01-11,02:07:00,Completed,650.58
38090,591,47,Salad,2024-03-19,08:23:00,Delivered,1317.31
38091,1222,217,Roll,2024-12-14,02:59:00,Delivered,782.7
38092,4656,179,Pizza,2024-08-02,20:27:00,Delivered,577.17
38093,3692,77,Idli,2024-04-14,17:31:00,Delivered,691.97
38094,1113,160,Fried Rice,2024-06-13,13:00:00,Delivered,1062.82
38095,1162,293,Paneer Butter Masala,2025-02-01,09:14:00,Delivered,195.01
38096,344,117,Sandwich,2024-05-01,12:51:00,Cancelled,776.37
38097,1474,217,Idli,2024-07-14,16:22:00,Delivered,575.99
38098,3406,38,Fried Rice,2024-03-05,08:21:00,Completed,1358.56
38099,307,253,Momos,2024-09-20,07:25:00,Delivered,1050.5
38100,238,270,Chicken Biryani,2024-10-04,05:22:00,Completed,735.04
38101,3650,234,Pizza,2025-01-08,20:13:00,Delivered,1244.86
38102,580,177,Pizza,2025-05-25,20:06:00,Completed,785.03
38103,308,181,Pizza,2024-05-26,08:14:00,Completed,322.85
38104,615,110,Pizza,2024-07-24,07:41:00,Delivered,401.51
38105,3082,270,Pizza,2024-02-08,10:22:00,Completed,1128.92
38106,1566,52,Paneer Butter Masala,2024-08-15,11:38:00,Delivered,722.19
38107,4243,61,Sandwich,2024-03-18,14:11:00,Delivered,903.68
38108,2892,189,Roll,2024-11-19,15:00:00,Completed,441.42
38109,2925,277,Pizza,2024-12-31,13:43:00,Delivered,210.84
38110,1117,192,Noodles,2024-07-18,11:10:00,Delivered,495.87
38111,3692,18,Fried Rice,2025-06-17,16:13:00,Delivered,1085.5
38112,1520,170,Pizza,2024-10-04,10:21:00,Delivered,1170.33
38113,915,81,Noodles,2024-05-26,10:00:00,Preparing,1426.6
38114,2803,157,Chicken Biryani,2024-05-30,11:18:00,Delivered,286.7
38115,1238,162,Roll,2025-02-06,08:25:00,Delivered,831.27
38116,2368,225,Pasta,2024-11-18,01:42:00,Cancelled,1294.13
38117,4552,241,Thali,2025-01-21,18:08:00,Completed,905.88
38118,772,259,Fried Rice,2024-07-25,01:44:00,Delivered,1027.28
38119,1752,151,Sandwich,2025-05-21,09:11:00,Delivered,152.9
38120,1630,241,Roll,2024-05-06,08:51:00,Delivered,918.75
38121,3652,185,Chicken Biryani,2024-08-01,02:21:00,Delivered,967.52
38122,1104,73,Paneer Butter Masala,2024-05-29,23:29:00,Delivered,1368.97
38123,4122,117,Veg Biryani,2025-01-04,23:55:00,Delivered,567.07
38124,295,28,Salad,2024-11-07,03:47:00,Delivered,1286.81
38125,1697,222,Veg Biryani,2025-02-24,12:20:00,Completed,719.39
38126,2321,19,Sandwich,2025-05-28,05:12:00,Delivered,1161.91
38127,1909,154,Pizza,2025-04-23,20:00:00,Delivered,345.38
38128,1763,37,Pasta,2025-03-06,21:02:00,Delivered,570.12
38129,2181,214,Idli,2024-06-28,13:25:00,Cancelled,539.13
38130,2067,255,Thali,2024-05-11,07:34:00,Delivered,1419.53
38131,4830,259,Fried Rice,2024-08-16,13:04:00,Delivered,850.56
38132,2835,116,Thali,2024-09-21,22:21:00,Delivered,356.31
38133,221,79,Dosa,2024-03-01,06:58:00,Delivered,489.73
38134,4266,35,Momos,2025-01-30,04:14:00,Completed,704.35
38135,250,97,Dosa,2025-05-27,07:22:00,Delivered,1091.76
38136,4571,62,Salad,2024-12-05,23:56:00,Delivered,616.66
38137,1848,232,Idli,2024-06-24,21:43:00,Completed,1488.87
38138,220,156,Idli,2024-08-18,22:10:00,Preparing,881.21
38139,4432,1,Fried Rice,2025-04-16,15:00:00,Completed,794.36
38140,641,234,Noodles,2024-10-12,08:38:00,Delivered,541.33
38141,709,87,Paneer Butter Masala,2024-02-12,06:12:00,Completed,330.35
38142,312,8,Noodles,2024-05-19,10:38:00,Delivered,407.16
38143,2165,278,Fried Rice,2024-12-08,03:35:00,Delivered,523.43
38144,1494,255,Pasta,2024-02-13,01:06:00,Delivered,524.17
38145,4320,216,Fried Rice,2024-11-03,12:09:00,Delivered,1209.08
38146,3728,177,Chicken Biryani,2025-05-19,02:38:00,Completed,812.92
38147,915,239,Salad,2024-04-01,08:43:00,Delivered,742.98
38148,2067,64,Chicken Biryani,2024-10-16,05:09:00,Completed,745.74
38149,3184,78,Burger,2025-02-12,05:49:00,Completed,556.98
38150,541,44,Momos,2024-04-21,02:06:00,Delivered,885.46
38151,2263,199,Sandwich,2024-08-01,01:04:00,Completed,133.68
38152,2254,254,Dosa,2024-01-19,01:13:00,Completed,1282.67
38153,3015,122,Pasta,2024-08-26,15:17:00,Delivered,292.29
38154,981,110,Noodles,2025-02-01,19:55:00,Completed,1484.78
38155,4277,285,Fried Rice,2024-04-16,21:04:00,Completed,701.21
38156,2020,195,Sandwich,2024-03-26,00:34:00,Completed,316.63
38157,3836,61,Momos,2024-08-06,17:25:00,Completed,1028.26
38158,4284,5,Thali,2025-04-26,22:49:00,Delivered,1099.84
38159,4165,232,Idli,2025-05-12,06:08:00,Preparing,1343.75
38160,4546,187,Dosa,2024-06-09,21:11:00,Delivered,1047.63
38161,2359,56,Burger,2025-03-11,03:39:00,Completed,793.48
38162,1417,202,Pizza,2025-05-24,15:12:00,Delivered,1020.23
38163,3938,275,Chicken Biryani,2024-12-10,07:25:00,Preparing,386.7
38164,3599,113,Veg Biryani,2025-06-07,20:22:00,Delivered,643.83
38165,4184,177,Chicken Biryani,2024-10-31,20:49:00,Delivered,613.52
38166,2884,19,Burger,2024-08-14,09:48:00,Preparing,997.45
38167,3075,224,Dosa,2024-01-03,08:42:00,Completed,329.45
38168,2953,265,Fried Rice,2025-02-20,00:38:00,Delivered,805.47
38169,4527,147,Thali,2025-01-17,14:53:00,Completed,1111.1
38170,4291,42,Chicken Biryani,2025-02-13,13:57:00,Completed,1291.87
38171,4226,247,Noodles,2024-03-23,13:19:00,Completed,1478.21
38172,2444,3,Chicken Biryani,2025-03-19,19:25:00,Delivered,1096.57
38173,4968,255,Fried Rice,2024-03-23,16:03:00,Delivered,640.2
38174,3540,83,Dosa,2024-08-11,02:50:00,Delivered,859.9
38175,3579,280,Veg Biryani,2025-03-09,08:31:00,Delivered,658.79
38176,3254,157,Paneer Butter Masala,2024-08-14,23:48:00,Delivered,282.61
38177,3461,210,Dosa,2025-02-25,10:58:00,Completed,1435.59
38178,2629,223,Paneer Butter Masala,2025-01-08,05:52:00,Delivered,406.41
38179,1989,18,Pizza,2025-01-27,18:21:00,Completed,1163.93
38180,3525,205,Noodles,2024-11-15,20:28:00,Completed,1150.22
38181,3590,261,Pasta,2024-08-20,15:07:00,Completed,1147.66
38182,3651,189,Idli,2024-08-10,17:40:00,Delivered,615.72
38183,4732,180,Pizza,2025-02-25,19:23:00,Delivered,1038.92
38184,1595,202,Veg Biryani,2024-03-01,23:19:00,Delivered,1487.56
38185,604,104,Sandwich,2024-05-29,19:51:00,Delivered,770.52
38186,2569,85,Burger,2024-07-04,11:22:00,Cancelled,939.67
38187,255,14,Dosa,2024-12-12,02:52:00,Delivered,869.78
38188,4494,167,Sandwich,2025-01-22,16:45:00,Delivered,1160.64
38189,3831,256,Pasta,2024-02-04,10:18:00,Delivered,147.33
38190,2916,293,Roll,2025-04-23,07:46:00,Delivered,873.65
38191,1314,287,Roll,2024-03-14,05:52:00,Delivered,1061.63
38192,3792,39,Thali,2025-02-18,07:46:00,Delivered,373.74
38193,1422,216,Thali,2024-04-13,01:13:00,Cancelled,856.93
38194,3674,238,Pasta,2025-03-31,17:19:00,Completed,1139.52
38195,379,29,Fried Rice,2025-05-26,10:35:00,Completed,371.67
38196,1444,203,Momos,2024-09-22,22:24:00,Delivered,879.09
38197,3885,187,Thali,2024-05-15,00:15:00,Delivered,637.02
38198,2037,239,Idli,2025-02-04,22:12:00,Delivered,1202.56
38199,827,91,Veg Biryani,2024-04-23,18:35:00,Delivered,425.76
38200,1281,91,Momos,2025-04-01,07:09:00,Delivered,580.26
38201,4387,244,Paneer Butter Masala,2024-10-08,18:53:00,Delivered,1196.7
38202,3835,166,Chicken Biryani,2024-06-10,03:33:00,Delivered,438.95
38203,107,73,Dosa,2024-01-21,11:37:00,Delivered,1335.7
38204,470,193,Thali,2025-03-21,12:51:00,Completed,1263.62
38205,3618,95,Momos,2024-12-13,06:21:00,Delivered,1401.31
38206,1700,102,Chicken Biryani,2024-09-14,11:18:00,Delivered,567.97
38207,4132,134,Noodles,2025-04-21,20:58:00,Preparing,1355.28
38208,1226,80,Sandwich,2025-06-19,23:30:00,Delivered,484.16
38209,1665,42,Pizza,2024-02-27,01:17:00,Delivered,401.72
38210,4182,190,Veg Biryani,2024-11-29,21:04:00,Completed,1026.48
38211,2974,13,Dosa,2024-10-01,03:10:00,Delivered,1026.15
38212,866,294,Pizza,2024-04-15,05:09:00,Completed,448.81
38213,894,254,Veg Biryani,2024-09-09,12:22:00,Cancelled,766.1
38214,574,224,Burger,2024-10-28,17:07:00,Preparing,760.82
38215,438,61,Chicken Biryani,2024-07-19,08:45:00,Delivered,1086.19
38216,4054,267,Sandwich,2024-04-08,00:00:00,Delivered,1316.44
38217,4766,67,Fried Rice,2024-02-03,15:36:00,Completed,1229.12
38218,3546,67,Burger,2024-03-16,01:50:00,Delivered,437.62
38219,978,289,Dosa,2025-05-20,12:45:00,Delivered,236.92
38220,2339,126,Pizza,2024-08-28,03:38:00,Completed,190.44
38221,1986,191,Roll,2025-01-10,02:03:00,Delivered,348.27
38222,3299,203,Burger,2024-03-28,20:22:00,Completed,1399.28
38223,773,205,Dosa,2024-12-01,08:55:00,Completed,639.54
38224,4271,22,Noodles,2025-03-03,16:14:00,Delivered,799.48
38225,3875,137,Chicken Biryani,2025-04-18,23:32:00,Delivered,720.31
38226,3091,125,Salad,2024-05-22,02:08:00,Completed,521.31
38227,4840,266,Noodles,2024-07-22,05:57:00,Preparing,1267.38
38228,1068,287,Dosa,2024-06-04,20:01:00,Delivered,210.09
38229,1547,236,Idli,2024-03-25,19:08:00,Completed,405.31
38230,2747,7,Salad,2024-01-22,08:34:00,Cancelled,1383.56
38231,2307,204,Burger,2025-01-03,23:31:00,Completed,705.23
38232,2746,219,Burger,2024-09-23,14:27:00,Delivered,1475.36
38233,4154,267,Salad,2025-04-26,02:59:00,Completed,384.48
38234,134,136,Chicken Biryani,2024-01-24,04:06:00,Delivered,1319.64
38235,2292,191,Salad,2024-11-11,12:18:00,Delivered,1122.79
38236,3757,179,Thali,2025-03-21,10:18:00,Delivered,640.62
38237,119,28,Paneer Butter Masala,2025-05-19,22:44:00,Delivered,484.66
38238,712,247,Thali,2024-12-04,23:24:00,Delivered,1275.47
38239,3886,40,Dosa,2024-07-14,22:07:00,Delivered,699.7
38240,2404,120,Pizza,2025-03-28,10:12:00,Delivered,1191.08
38241,3084,101,Chicken Biryani,2024-03-21,17:22:00,Preparing,1275.41
38242,4001,58,Salad,2024-07-25,13:25:00,Delivered,1453.87
38243,1046,170,Chicken Biryani,2024-11-12,19:00:00,Delivered,1487.1
38244,1370,32,Paneer Butter Masala,2024-11-29,07:24:00,Delivered,1307.38
38245,4769,57,Sandwich,2024-03-30,02:33:00,Cancelled,565.37
38246,4513,160,Salad,2024-03-08,13:24:00,Completed,999.63
38247,1934,210,Pizza,2024-09-10,00:37:00,Delivered,944.4
38248,4255,89,Pasta,2025-02-07,10:00:00,Delivered,1066.45
38249,462,173,Momos,2024-04-02,13:20:00,Delivered,275.94
38250,3861,147,Salad,2024-01-24,16:11:00,Completed,633.56
38251,4705,216,Roll,2024-07-03,11:31:00,Delivered,597.6
38252,4274,82,Salad,2024-04-07,03:03:00,Delivered,1255.76
38253,3455,97,Paneer Butter Masala,2025-04-02,14:43:00,Delivered,891.69
38254,2702,219,Salad,2024-02-25,17:40:00,Delivered,270.03
38255,693,87,Momos,2025-06-22,04:07:00,Delivered,454.68
38256,2315,132,Thali,2024-04-03,10:05:00,Delivered,1012.03
38257,4813,103,Salad,2025-04-14,02:22:00,Delivered,1141.45
38258,2987,69,Burger,2024-10-22,11:08:00,Delivered,414.14
38259,4291,53,Momos,2024-04-15,14:04:00,Delivered,1162.51
38260,3438,87,Dosa,2024-08-17,14:55:00,Delivered,126.41
38261,4365,270,Paneer Butter Masala,2024-04-10,19:57:00,Completed,1135.24
38262,3540,50,Pizza,2024-08-30,21:30:00,Delivered,1071.07
38263,2309,273,Chicken Biryani,2025-02-24,00:37:00,Delivered,320.48
38264,2427,216,Noodles,2024-03-27,09:50:00,Delivered,1128.67
38265,2035,198,Pizza,2025-03-13,22:51:00,Delivered,527.67
38266,2199,162,Pasta,2024-02-28,08:45:00,Delivered,485.45
